country_name,iso3,year,structural_strength,structural_strength_absolute,score_a,score_b,score_c,variables_used,gdp_norm,life_norm,edu_norm,gini_norm,urb_norm,pop_norm,gdp_norm_abs,life_norm_abs,edu_norm_abs,gini_norm_abs,urb_norm_abs,pop_norm_abs
Australia,AUS,1850,49.11965331500473,14.428623111625129,49.11965331500473,54.251761809827464,39.480544820481285,"education_years,gdp_per_capita,gini,urbanization",67.1840354767184,,5.461995662884852,60.48495117971177,51.01565543655325,0.11484261948002758,4.6448479963539455,,7.592962278675905,62.16291634569484,21.35774000556168,0.043708172074019204
Australia,AUS,1860,63.89965980732145,10.71946352638317,63.89965980732145,71.16932217876399,50.17203125065068,"education_years,gdp_per_capita,urbanization",88.91492852120928,,14.345360441490943,,59.701215578708876,0.2927461071137569,7.389786404848714,,10.848704387990761,,25.828428274862947,0.10100561219286983
Australia,AUS,1870,70.5396277258612,19.607887964076248,70.5396277258612,73.99121980325089,64.13896622496569,"education_years,gdp_per_capita,gini,urbanization",87.80633592349074,,49.749582637729546,45.94279115010637,65.1301449078449,0.4003836077582712,8.521487973948263,,22.940723633564282,49.01632451332591,30.29911654416421,0.1366873744860237
Australia,AUS,1880,85.5989721102181,20.146805750443292,85.5989721102181,89.49100731797719,78.51459231129054,"education_years,gdp_per_capita,urbanization",100.0,,62.34567901234569,,71.31412759018973,0.4715184362892343,11.543730740434311,,31.331793687451885,,34.76980481346549,0.17022346287736206
Australia,AUS,1890,87.41579355577325,28.850675665070888,87.41579355577325,89.73865750981699,83.23769107009174,"education_years,gdp_per_capita,gini,urbanization",100.0,,75.88757396449705,68.18307564730769,76.78914047861967,0.6505676650999971,12.060865894526158,,40.03079291762894,66.27982140090901,39.24049308276675,0.2425406203089211
Australia,AUS,1900,80.01348540279183,25.424676975043255,80.01348540279183,79.19517381768928,81.53265237733821,"education_years,gdp_per_capita,urbanization",77.09841705768207,,85.26912181303116,,81.67049457588597,0.7566119014225606,10.732428125500364,,47.498075442648194,,43.711181352068024,0.2929242222996996
Australia,AUS,1910,83.47553874802918,33.85284492808492,83.47553874802918,82.89280612483955,84.41756166009682,"education_years,gdp_per_capita,gini,urbanization",84.59793931837338,,92.23433242506812,56.135430940160916,89.33477162070147,0.8448762648273772,14.307405929874436,,53.73364126250962,63.38516303964104,46.29485066685216,0.34330782429047807
Australia,AUS,1920,81.67794022811874,30.612605312441687,81.67794022811874,79.21309481461738,86.10365963341025,"education_years,gdp_per_capita,urbanization",72.32625291793416,,95.6521739130435,,93.48746824664178,0.9557567203302593,12.980841838943178,,58.73749037721324,,48.87851998163632,0.4214262481973161
Australia,AUS,1930,85.49217145773507,44.860323580098054,85.49217145773507,80.62799986369753,90.43497825336466,"education_years,gdp_per_capita,life_expectancy,urbanization",67.0454613003137,100.0,98.71465295629821,,90.2802226661146,1.1188730939709952,12.806589776151359,73.09402272353037,63.895304080061585,,51.462189296420455,0.5097167557868348
Australia,AUS,1940,90.11155309527571,48.37435999938683,90.11155309527571,87.28829417628619,93.09766861888431,"education_years,gdp_per_capita,life_expectancy,urbanization",80.0487887005045,98.48391089108912,100.0,,85.0995806001159,1.126443799535511,17.161017667852274,75.30051045611724,68.12933025404156,,54.04585861120461,0.5552527241475858
Australia,AUS,1950,83.51822381598727,53.84641537298228,83.51822381598727,80.8120499809005,86.3065837898111,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",76.28280589986844,92.7673400197768,98.10650887573964,57.80557549375999,80.71321294283634,1.26190002776706,20.884016041694668,79.89461551127943,72.13240954580445,69.27379046747902,56.629527925988754,0.652629524956063
Australia,AUS,1960,85.95751804322582,57.996449227890665,85.95751804322582,83.67085520362248,88.578457126953,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",76.21176470588236,91.10584049807296,97.05882352941174,79.87447396157214,94.87798588441638,1.311840647276561,25.002360493484087,82.94088588835831,76.6743648960739,75.42144348278765,61.66015252271286,0.8190333704105783
Australia,AUS,1970,85.57910650918022,63.3909596767724,85.57910650918022,84.33950162289318,87.34954938398388,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",78.77203862851067,85.89633447880867,94.48568398727465,88.90908993784151,92.16546688062095,1.312683841535701,34.65742371462643,82.72682364564464,81.52424942263279,82.16194684390284,66.69077711943696,1.0017245496373526
